Src_Port,Dst_Port,Protocol,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts/b_Avg,Fwd_Pkts/b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts/b_Avg,Bwd_Pkts/b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Target
51995,8899,17,12,2,1,64.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,8000000.0,250000.0,6.0,4.242640687119285,9.0,3.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,166666.66666666663,83333.33333333331,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.66666666666666,32.0,32.0,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0.0,0.0,0.0,0.0,6.0,4.242640687119285,9.0,3.0,Mirai
38908,443,6,145,0,3,0.0,4344.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,29958620.68965517,20689.6551724138,72.5,0.7071067811865476,73.0,72.0,0.0,0.0,0.0,0.0,0.0,145.0,72.5,0.7071067811865476,73.0,72.0,0,0,0,0,0,96,0.0,20689.6551724138,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,2010,0,0,0.0,0.0,0.0,0.0,72.5,0.7071067811865476,73.0,72.0,Mirai
60227,8899,17,234,3,1,96.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,547008.547008547,17094.017094017094,78.0,120.50311199301036,217.0,3.0,231.0,115.5,143.5426765808691,217.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,12820.51282051282,4273.504273504273,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,40.0,32.0,32.0,0,0,0,0,0,0,3,96,1,32,-1,-1,3,0,0.0,0.0,0.0,0.0,78.0,120.50311199301036,217.0,3.0,Mirai
60107,8899,17,14,4,1,128.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,11428571.42857143,357142.8571428572,3.5,2.0816659994661326,6.0,1.0,8.0,2.6666666666666665,1.5275252316519468,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,8,285714.2857142857,71428.57142857142,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,38.4,32.0,32.0,0,0,0,0,0,0,4,128,1,32,-1,-1,4,0,0.0,0.0,0.0,0.0,4.333333333333333,1.5275252316519463,6.0,3.0,Mirai
40541,443,6,128,1,1,1460.0,1460.0,1460.0,1460.0,1460.0,0.0,1460.0,1460.0,1460.0,0.0,22812500.0,15625.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,7812.5,7812.5,1460.0,1460.0,1460.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2190.0,1460.0,1460.0,0,0,0,0,0,0,1,1460,1,1460,-1,32120,1,0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,Mirai
51994,8899,17,78,5,1,160.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,2461538.461538461,76923.07692307692,15.6,11.216059914247964,31.0,5.0,73.0,18.25,10.996211468804455,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,8,64102.5641025641,12820.51282051282,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,37.333333333333336,32.0,32.0,0,0,0,0,0,0,5,160,1,32,-1,-1,5,0,0.0,0.0,0.0,0.0,15.6,11.216059914247964,31.0,5.0,Mirai
60154,8899,17,268,1,1,32.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,238805.9701492537,7462.686567164178,268.0,0.0,268.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3731.343283582089,3731.343283582089,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,32.0,32.0,0,0,0,0,0,0,1,32,1,32,-1,-1,1,0,0.0,0.0,0.0,0.0,268.0,0.0,268.0,268.0,Mirai
10000,10101,17,148,2,1,1468.0,1430.0,1430.0,38.0,734.0,984.292639411674,1430.0,1430.0,1430.0,0.0,19581081.08108108,20270.27027027027,74.0,0.0,74.0,74.0,74.0,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,13513.513513513511,6756.756756756757,38.0,1430.0,1082.0,696.0,484416.0,0,0,0,0,0,0,0,0,0.0,1442.666666666667,734.0,1430.0,0,0,0,0,0,0,2,1468,1,1430,-1,-1,2,0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,74.0,Mirai
47532,443,6,156,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19230.76923076923,78.0,2.8284271247461903,80.0,76.0,76.0,76.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,12820.51282051282,6410.25641025641,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,3215,0,0,0.0,0.0,0.0,0.0,78.0,2.8284271247461903,80.0,76.0,Mirai
60165,8899,17,235,2,1,64.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,408510.63829787227,12765.957446808508,117.5,150.61374439273462,224.0,11.0,224.0,224.0,0.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,8510.638297872341,4255.319148936172,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.66666666666666,32.0,32.0,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0.0,0.0,0.0,0.0,117.5,150.61374439273462,224.0,11.0,Mirai
48668,443,6,118,0,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.92031021678297,262711.8644067797,16949.15254237288,118.0,0.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,0.0,118.0,118.0,0,1,0,0,0,40,0.0,16949.15254237288,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,0.0,31.0,0.0,15.5,0,0,0,0,0,0,0,0,2,31,-1,30992,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
64780,9988,17,156,41,1,1312.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,8615384.615384616,269230.76923076925,3.804878048780487,14.154892285346296,92.0,0.0,151.0,3.775,14.333907263405097,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,328,8,262820.5128205128,6410.25641025641,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.76190476190476,32.0,32.0,0,0,0,0,0,0,41,1312,1,32,-1,-1,41,0,1.6666666666666663,0.8660254037844386,3.0,1.0,6.95,20.032802048009582,92.0,2.0,Mirai
64779,9988,17,5,8,1,256.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,57599999.99999999,1799999.9999999998,0.625,0.5175491695067657,1.0,0.0,4.0,0.5714285714285714,0.5345224838248488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,8,1599999.9999999998,200000.0,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,35.555555555555564,32.0,32.0,0,0,0,0,0,0,8,256,1,32,-1,-1,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
60102,8899,17,236,5,1,160.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,813559.3220338983,25423.728813559326,47.2,92.74804580151545,213.0,1.0,227.0,56.75,104.21892022724728,213.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,8,21186.440677966104,4237.28813559322,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,37.333333333333336,32.0,32.0,0,0,0,0,0,0,5,160,1,32,-1,-1,5,0,1.0,0.0,1.0,1.0,58.75,102.86034221214705,213.0,4.0,Mirai
39547,1900,17,148,2,1,872.0,440.0,452.0,420.0,436.0,22.62741699796952,440.0,440.0,440.0,0.0,8864864.864864865,20270.27027027027,74.0,1.4142135623730951,75.0,73.0,75.0,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,13513.513513513511,6756.756756756757,420.0,452.0,438.0,13.266499161421606,176.0000000000002,0,0,0,0,0,0,0,0,0.0,584.0,436.0,440.0,0,0,0,0,0,0,2,872,1,440,-1,-1,2,0,0.0,0.0,0.0,0.0,74.0,1.4142135623730951,75.0,73.0,Mirai
60179,8899,17,113,3,1,96.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,1132743.3628318585,35398.230088495584,37.66666666666667,60.91250555783544,108.0,2.0,110.0,55.0,74.95331880577403,108.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,26548.67256637168,8849.557522123894,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,40.0,32.0,32.0,0,0,0,0,0,0,3,96,1,32,-1,-1,3,0,0.0,0.0,0.0,0.0,37.66666666666667,60.91250555783544,108.0,2.0,Mirai
64778,9988,17,18,25,1,800.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,46222222.22222222,1444444.4444444445,0.7199999999999999,0.8426149773176358,3.0,0.0,16.0,0.6666666666666666,0.8164965809277259,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200,8,1388888.8888888888,55555.55555555556,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.230769230769226,32.0,32.0,0,0,0,0,0,0,25,800,1,32,-1,-1,25,0,2.6666666666666665,0.5773502691896257,3.0,2.0,2.25,0.5,3.0,2.0,Mirai
60145,8899,17,215,2,1,64.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,446511.62790697673,13953.488372093025,107.5,146.3711037056153,211.0,4.0,211.0,211.0,0.0,211.0,211.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,9302.325581395353,4651.162790697676,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.66666666666666,32.0,32.0,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0.0,0.0,0.0,0.0,107.5,146.3711037056153,211.0,4.0,Mirai
64775,9988,17,43,32,1,1024.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,24558139.53488372,767441.8604651162,1.3437499999999998,2.597882202002984,15.0,0.0,41.0,1.3225806451612905,2.6380181547795,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,256,8,744186.046511628,23255.81395348837,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.96969696969697,32.0,32.0,0,0,0,0,0,0,32,1024,1,32,-1,-1,32,0,2.8,1.095445115010332,4.0,1.0,3.625,4.596194077712559,15.0,2.0,Mirai
60120,8899,17,46,6,1,192.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,4869565.217391305,152173.91304347827,7.666666666666666,3.3862466931200776,13.0,4.0,36.0,7.2,3.5637059362410923,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,8,130434.78260869563,21739.130434782608,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,36.57142857142857,32.0,32.0,0,0,0,0,0,0,6,192,1,32,-1,-1,6,0,0.0,0.0,0.0,0.0,7.666666666666666,3.3862466931200776,13.0,4.0,Mirai
60214,8899,17,17,5,1,160.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,11294117.647058824,352941.17647058825,3.4,2.792848008753788,8.0,1.0,9.0,2.25,1.2583057392117916,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,8,294117.64705882355,58823.52941176471,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,37.333333333333336,32.0,32.0,0,0,0,0,0,0,5,160,1,32,-1,-1,5,0,1.0,0.0,1.0,1.0,4.0,2.8284271247461903,8.0,2.0,Mirai
56255,9020,6,88,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22727.272727272728,88.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,11363.636363636364,11363.636363636364,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32594,0,0,0.0,0.0,0.0,0.0,88.0,0.0,88.0,88.0,Mirai
60177,8899,17,222,3,1,96.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,576576.5765765766,18018.01801801801,74.0,116.91449867317569,209.0,6.0,215.0,107.5,143.5426765808691,209.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,13513.513513513511,4504.504504504504,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,40.0,32.0,32.0,0,0,0,0,0,0,3,96,1,32,-1,-1,3,0,0.0,0.0,0.0,0.0,74.0,116.91449867317569,209.0,6.0,Mirai
60050,8899,17,10,4,1,128.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,15999999.999999998,500000.0,2.5,0.5773502691896257,3.0,2.0,8.0,2.6666666666666665,0.5773502691896257,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,8,400000.0,100000.0,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,38.4,32.0,32.0,0,0,0,0,0,0,4,128,1,32,-1,-1,4,0,0.0,0.0,0.0,0.0,2.5,0.5773502691896257,3.0,2.0,Mirai
64783,9988,17,67,37,1,1184.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,18149253.731343284,567164.1791044776,1.8108108108108103,1.0498105077117974,4.0,0.0,65.0,1.805555555555556,1.0642084770098774,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,296,8,552238.8059701492,14925.373134328356,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.8421052631579,32.0,32.0,0,0,0,0,0,0,37,1184,1,32,-1,-1,37,0,1.25,0.4629100498862757,2.0,1.0,2.478260869565217,0.6653478391304604,4.0,2.0,Mirai
51997,8899,17,18,3,1,96.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,7111111.111111111,222222.22222222228,6.0,2.6457513110645907,9.0,4.0,9.0,4.5,0.7071067811865476,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,166666.66666666663,55555.55555555556,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,40.0,32.0,32.0,0,0,0,0,0,0,3,96,1,32,-1,-1,3,0,0.0,0.0,0.0,0.0,6.0,2.6457513110645907,9.0,4.0,Mirai
443,51875,6,147,1,1,968.0,1448.0,968.0,968.0,968.0,0.0,1448.0,1448.0,1448.0,0.0,16435374.149659865,13605.442176870749,147.0,0.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,6802.7210884353735,6802.7210884353735,968.0,1448.0,1288.0,277.1281292110204,76800.0,0,0,0,0,1,0,0,0,1.0,1932.0,968.0,1448.0,0,0,0,0,0,0,1,968,1,1448,-1,252,1,0,0.0,0.0,0.0,0.0,147.0,0.0,147.0,147.0,Mirai
60079,8899,17,16,1,1,32.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,4000000.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,62500.0,62500.0,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,32.0,32.0,0,0,0,0,0,0,1,32,1,32,-1,-1,1,0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,16.0,Mirai
51991,8899,17,27,2,1,64.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,3555555.5555555555,111111.11111111114,13.5,4.949747468305833,17.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,74074.07407407407,37037.03703703704,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.66666666666666,32.0,32.0,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0.0,0.0,0.0,0.0,13.5,4.949747468305833,17.0,10.0,Mirai
64776,9988,17,5,3,1,96.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,25600000.0,799999.9999999999,1.6666666666666663,1.1547005383792517,3.0,1.0,4.0,2.0,1.4142135623730951,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,600000.0,200000.0,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,40.0,32.0,32.0,0,0,0,0,0,0,3,96,1,32,-1,-1,3,0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,Mirai
64782,9988,17,28,32,1,1024.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,37714285.71428572,1178571.4285714286,0.875,0.7071067811865476,3.0,0.0,27.0,0.8709677419354839,0.7184212081070996,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,256,8,1142857.142857143,35714.28571428572,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.96969696969697,32.0,32.0,0,0,0,0,0,0,32,1024,1,32,-1,-1,32,0,11.0,14.142135623730953,21.0,1.0,3.0,0.0,3.0,3.0,Mirai
60222,8899,17,31,4,1,128.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,5161290.322580645,161290.32258064515,7.75,4.193248541803041,14.0,5.0,17.0,5.666666666666668,0.5773502691896257,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,8,129032.25806451617,32258.06451612904,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,38.4,32.0,32.0,0,0,0,0,0,0,4,128,1,32,-1,-1,4,0,0.0,0.0,0.0,0.0,7.75,4.193248541803041,14.0,5.0,Mirai
64777,9988,17,24,14,1,448.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,20000000.0,625000.0,1.7142857142857144,0.9138735334633754,4.0,1.0,23.0,1.7692307692307694,0.9268086959962984,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,8,583333.3333333335,41666.66666666666,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,34.13333333333333,32.0,32.0,0,0,0,0,0,0,14,448,1,32,-1,-1,14,0,1.1666666666666663,0.4082482904638629,2.0,1.0,2.4285714285714284,0.7867957924694432,4.0,2.0,Mirai
49269,443,6,84,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,34476190.47619048,23809.52380952381,84.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,84.0,0,0,0,0,0,64,0.0,23809.52380952381,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,164,0,0,0.0,0.0,0.0,0.0,84.0,0.0,84.0,84.0,Mirai
51991,8899,17,14,2,1,64.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,6857142.857142857,214285.7142857143,7.0,2.8284271247461903,9.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,142857.14285714287,71428.57142857142,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.66666666666666,32.0,32.0,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0.0,0.0,0.0,0.0,7.0,2.8284271247461903,9.0,5.0,Mirai
51992,8899,17,72,4,1,128.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,2222222.222222222,69444.44444444444,18.0,3.741657386773941,22.0,13.0,54.0,18.0,4.58257569495584,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,8,55555.55555555556,13888.888888888889,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,38.4,32.0,32.0,0,0,0,0,0,0,4,128,1,32,-1,-1,4,0,0.0,0.0,0.0,0.0,18.0,3.741657386773941,22.0,13.0,Mirai
46007,443,6,173,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11560.693641618496,173.0,0.0,173.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,5780.346820809248,5780.346820809248,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,2401,0,0,0.0,0.0,0.0,0.0,173.0,0.0,173.0,173.0,Mirai
443,51875,6,169,1,1,1448.0,616.0,1448.0,1448.0,1448.0,0.0,616.0,616.0,616.0,0.0,12213017.75147929,11834.31952662722,169.0,0.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,32,32,5917.15976331361,5917.15976331361,616.0,1448.0,893.3333333333333,480.35542396576864,230741.33333333328,0,0,0,1,1,0,0,0,1.0,1340.0,1448.0,616.0,0,0,0,0,0,0,1,1448,1,616,-1,252,1,0,0.0,0.0,0.0,0.0,169.0,0.0,169.0,169.0,Mirai
56361,10101,17,161,2,1,2860.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,26645962.73291925,18633.540372670806,80.5,12.020815280171304,89.0,72.0,72.0,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,12422.360248447205,6211.180124223602,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1906.666666666667,1430.0,1430.0,0,0,0,0,0,0,2,2860,1,1430,-1,-1,2,0,0.0,0.0,0.0,0.0,80.5,12.020815280171304,89.0,72.0,Mirai
60146,8899,17,245,1,1,32.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,261224.4897959184,8163.265306122449,245.0,0.0,245.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4081.632653061225,4081.632653061225,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,32.0,32.0,0,0,0,0,0,0,1,32,1,32,-1,-1,1,0,0.0,0.0,0.0,0.0,245.0,0.0,245.0,245.0,Mirai
443,51875,6,148,1,1,1448.0,1384.0,1448.0,1448.0,1448.0,0.0,1384.0,1384.0,1384.0,0.0,19135135.135135137,13513.513513513511,148.0,0.0,148.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,6756.756756756757,6756.756756756757,1384.0,1448.0,1405.333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,1,0,0,0,1.0,2108.0,1448.0,1384.0,0,0,0,0,0,0,1,1448,1,1384,-1,252,1,0,0.0,0.0,0.0,0.0,148.0,0.0,148.0,148.0,Mirai
9020,52942,6,73,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27397.260273972603,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,73.0,73.0,0,0,0,0,0,64,0.0,27397.260273972603,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,32441,0,0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,Mirai
60177,8899,17,263,7,1,224.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,973384.030418251,30418.250950570346,37.57142857142857,66.53785174083782,184.0,5.0,255.0,42.5,71.4751705139624,184.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,26615.969581749046,3802.2813688212927,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,36.0,32.0,32.0,0,0,0,0,0,0,7,224,1,32,-1,-1,7,0,0.0,0.0,0.0,0.0,37.57142857142857,66.53785174083782,184.0,5.0,Mirai
60140,8899,17,16,1,1,32.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,4000000.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,62500.0,62500.0,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,32.0,32.0,0,0,0,0,0,0,1,32,1,32,-1,-1,1,0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,16.0,Mirai
51997,8899,17,6,1,1,32.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,10666666.666666666,333333.33333333326,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,166666.66666666663,166666.66666666663,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,32.0,32.0,0,0,0,0,0,0,1,32,1,32,-1,-1,1,0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,Mirai
