pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory,Label,Category
29396254,1528086731.09087,e,udp,192.168.100.148,62778,192.168.100.5,80,8,480,INT,1528086771.963781,56046,40.87291,1.151091,1.648956,,,6.906544,0.0,3.908359,,,,,8,0,480,0,0.171263,0.171263,0.0,1,DoS,UDP,DoS_UDP,1
29406254,1528086731.254498,e,udp,192.168.100.147,24947,192.168.100.3,80,15,900,INT,1528086771.685885,66046,40.431389,3.322271,1.655545,,,19.933628,0.0,4.873758,,,,,15,0,900,0,0.346266,0.346266,0.0,1,DoS,UDP,DoS_UDP,1
29416254,1528086731.41523,e,udp,192.168.100.148,3993,192.168.100.5,80,7,420,INT,1528086768.44241,76046,37.02718,1.575635,2.020824,,,7.878174,0.0,4.887494,,,,,7,0,420,0,0.162043,0.162043,0.0,1,DoS,UDP,DoS_UDP,1
29426254,1528086731.573469,e,udp,192.168.100.147,29779,192.168.100.3,80,15,900,INT,1528086771.754898,86046,40.181431,3.300651,1.643793,,,19.803904,0.0,4.834653,,,,,15,0,900,0,0.34842,0.34842,0.0,1,DoS,UDP,DoS_UDP,1
29436254,1528086731.800132,e,udp,192.168.100.147,31907,192.168.100.3,80,15,900,INT,1528086771.789342,96046,39.989208,3.27683,1.644004,,,19.66098,0.0,4.820639,,,,,15,0,900,0,0.350094,0.350094,0.0,1,DoS,UDP,DoS_UDP,1
29446254,1528086732.061385,e,udp,192.168.100.148,11757,192.168.100.5,80,8,480,INT,1528086769.08263,106046,37.021244,2.456089,2.108407,,,12.280443,0.0,4.858102,,,,,8,0,480,0,0.189081,0.189081,0.0,1,DoS,UDP,DoS_UDP,1
29456254,1528086732.315134,e,udp,192.168.100.148,14269,192.168.100.5,80,9,540,INT,1528086769.304869,116046,36.989735,3.225613,1.715546,,,16.128063,0.0,4.588851,,,,,9,0,540,0,0.216276,0.216276,0.0,1,DoS,UDP,DoS_UDP,1
29466254,1528086732.42047,eU,udp,192.168.100.150,14581,192.168.100.6,80,7,420,INT,1528086768.131539,126046,35.711067,1.840504,2.258368,,,9.20252,0.0,4.959915,,,,,7,0,420,0,0.168015,0.168015,0.0,1,DoS,UDP,DoS_UDP,1
29476254,1528086732.47341,e,udp,192.168.100.147,48992,192.168.100.3,80,16,960,INT,1528086772.124591,136046,39.65118,4.017204,0.662041,,,24.103222,3.145402,4.818929,,,,,16,0,960,0,0.378299,0.378299,0.0,1,DoS,UDP,DoS_UDP,1
29486254,1528086732.534117,e,udp,192.168.100.147,55602,192.168.100.3,80,15,900,INT,1528086770.995139,146046,38.461021,3.703386,0.562429,,,22.220318,3.139405,4.811565,,,,,15,0,900,0,0.364005,0.364005,0.0,1,DoS,UDP,DoS_UDP,1
29496254,1528086732.604775,e,udp,192.168.100.147,61958,192.168.100.3,80,15,900,INT,1528086771.206174,156046,38.601398,3.632412,0.550775,,,21.79447,3.141833,4.793782,,,,,15,0,900,0,0.362681,0.362681,0.0,1,DoS,UDP,DoS_UDP,1
29506254,1528086732.689238,e,udp,192.168.100.147,2006,192.168.100.3,80,14,840,INT,1528086771.410018,166046,38.720779,4.084229,0.734835,,,20.421146,3.14658,4.962967,,,,,14,0,840,0,0.335737,0.335737,0.0,1,DoS,UDP,DoS_UDP,1
29516254,1528086732.821175,e,udp,192.168.100.148,27388,192.168.100.5,80,8,480,INT,1528086770.058627,176046,37.237453,2.441512,2.003525,,,12.207558,0.0,4.310845,,,,,8,0,480,0,0.187983,0.187983,0.0,1,DoS,UDP,DoS_UDP,1
29526254,1528086732.955297,e,udp,192.168.100.148,30860,192.168.100.5,80,6,360,INT,1528086770.265588,186046,37.310291,0.83234,1.664679,,,4.161699,0.0,4.161699,,,,,6,0,360,0,0.134011,0.134011,0.0,1,DoS,UDP,DoS_UDP,1
29536254,1528086733.06993,e,udp,192.168.100.148,34141,192.168.100.5,80,7,420,INT,1528086770.421507,196046,37.351578,1.639618,2.008262,,,8.198092,0.0,4.137553,,,,,7,0,420,0,0.160636,0.160636,0.0,1,DoS,UDP,DoS_UDP,1
29546254,1528086733.201678,e,udp,192.168.100.148,37740,192.168.100.5,80,7,420,INT,1528086770.598242,206046,37.396564,1.609936,1.972499,,,8.049681,0.0,4.11012,,,,,7,0,420,0,0.160443,0.160443,0.0,1,DoS,UDP,DoS_UDP,1
29556254,1528086733.354943,e,udp,192.168.100.149,49148,192.168.100.7,80,7,420,INT,1528086767.359696,216046,34.004753,1.673005,2.050391,,,8.365026,0.0,4.301692,,,,,7,0,420,0,0.176446,0.176446,0.0,1,DoS,UDP,DoS_UDP,1
29566254,1528086733.609702,e,udp,192.168.100.149,55404,192.168.100.7,80,8,480,INT,1528086769.496596,226046,35.886894,2.00508,1.84776,,,10.025398,0.0,4.198111,,,,,8,0,480,0,0.195057,0.195057,0.0,1,DoS,UDP,DoS_UDP,1
29576254,1528086733.879233,e,udp,192.168.100.149,61756,192.168.100.7,80,8,480,INT,1528086769.808689,236046,35.929455,1.986881,1.827977,,,9.934405,0.0,4.141986,,,,,8,0,480,0,0.194826,0.194826,0.0,1,DoS,UDP,DoS_UDP,1
29586254,1528086734.17956,e,udp,192.168.100.149,2469,192.168.100.7,80,7,420,INT,1528086770.141211,246046,35.961651,1.606907,1.968187,,,8.034533,0.0,4.053884,,,,,7,0,420,0,0.166844,0.166844,0.0,1,DoS,UDP,DoS_UDP,1
29596254,1528086734.813368,e,udp,192.168.100.150,46520,192.168.100.6,80,8,480,INT,1528086770.787316,256046,35.973949,2.545435,2.119163,,,12.727176,0.0,4.82583,,,,,8,0,480,0,0.194585,0.194585,0.0,1,DoS,UDP,DoS_UDP,1
29603131,1528086772.193265,e,udp,192.168.100.148,1243,192.168.100.5,80,8,480,INT,1528086800.253991,761,28.060726,2.100809,1.717591,,,10.504044,0.0,3.661232,,,,,8,0,480,0,0.249459,0.249459,0.0,1,DoS,UDP,DoS_UDP,1
29602485,1528086772.185095,e,udp,192.168.100.46,3456,192.168.100.5,80,4790,4659877,CON,1528086802.13758,115,29.952484,4.981997,0.023989,,,29.891979,4.928508,4.995098,,,,,2395,2395,2275757,2384120,159.886566,79.92659,79.92659,0,Normal,Normal,Normal_Normal,0
29616254,1528086772.375092,e,udp,192.168.100.147,58438,192.168.100.3,80,18,1080,INT,1528086800.772757,13884,28.397665,2.751528,1.375842,,,16.509167,0.0,4.254607,,,,,18,0,1080,0,0.598641,0.598641,0.0,1,DoS,UDP,DoS_UDP,1
29626254,1528086772.518558,e,udp,192.168.100.147,63254,192.168.100.3,80,18,1080,INT,1528086801.11379,23884,28.595232,2.736995,1.37115,,,16.42197,0.0,4.2315,,,,,18,0,1080,0,0.594505,0.594505,0.0,1,DoS,UDP,DoS_UDP,1
29636254,1528086772.675258,e,udp,192.168.100.150,870,192.168.100.6,80,6,360,INT,1528086797.786663,33884,25.111404,0.987621,1.975243,,,4.938107,0.0,4.938107,,,,,6,0,360,0,0.199113,0.199113,0.0,1,DoS,UDP,DoS_UDP,1
29646254,1528086772.743594,e,udp,192.168.100.147,10492,192.168.100.3,80,18,1080,INT,1528086801.515675,43884,28.772081,2.789166,1.387437,,,16.734995,0.0,4.189788,,,,,18,0,1080,0,0.590851,0.590851,0.0,1,DoS,UDP,DoS_UDP,1
29656254,1528086772.820687,e,udp,192.168.100.147,18380,192.168.100.3,80,18,1080,INT,1528086801.919411,53884,29.098724,2.905382,1.426912,,,17.432295,0.0,4.169774,,,,,18,0,1080,0,0.584218,0.584218,0.0,1,DoS,UDP,DoS_UDP,1
29666254,1528086772.910709,e,udp,192.168.100.147,25692,192.168.100.3,80,17,1020,INT,1528086797.81244,63884,24.901731,3.601114,0.752431,,,18.005568,2.43537,4.354811,,,,,17,0,1020,0,0.642526,0.642526,0.0,1,DoS,UDP,DoS_UDP,1
29676254,1528086773.0185,e,udp,192.168.100.147,32811,192.168.100.3,80,17,1020,INT,1528086798.329647,73884,25.311148,3.584489,0.743825,,,17.922447,2.398794,4.314549,,,,,17,0,1020,0,0.632133,0.632133,0.0,1,DoS,UDP,DoS_UDP,1
29686254,1528086773.128962,e,udp,192.168.100.147,39244,192.168.100.3,80,17,1020,INT,1528086798.801096,83884,25.672134,3.641315,0.622365,,,18.206575,2.829921,4.282524,,,,,17,0,1020,0,0.623244,0.623244,0.0,1,DoS,UDP,DoS_UDP,1
29696254,1528086773.258203,e,udp,192.168.100.149,36843,192.168.100.7,80,7,420,INT,1528086799.151195,93884,25.892992,3.246377,1.887112,,,12.985508,0.0,4.582752,,,,,7,0,420,0,0.231723,0.231723,0.0,1,DoS,UDP,DoS_UDP,1
29705347,1528086773.378401,e,udp,192.168.100.149,37880,192.168.100.7,80,7,420,INT,1528086799.266095,102977,25.887693,3.247595,1.888892,,,12.990381,0.0,4.619838,,,,,7,0,420,0,0.23177,0.23177,0.0,1,DoS,UDP,DoS_UDP,1
29703412,1528086773.355223,e,tcp,192.168.100.3,41307,52.64.239.193,8883,22,10147,CON,1528086800.936824,101042,27.5816,1.491723,0.88549,,,8.950338,0.005952,2.574988,,,,,11,11,9421,726,0.761377,0.362639,0.362561,0,Normal,Normal,Normal_Normal,0
29716254,1528086773.586266,e,udp,192.168.100.148,19884,192.168.100.5,80,9,540,INT,1528086801.542446,113884,27.956181,2.825779,1.439768,,,14.128897,0.0,4.035193,,,,,9,0,540,0,0.286162,0.286162,0.0,1,DoS,UDP,DoS_UDP,1
29726254,1528086773.778881,e,udp,192.168.100.149,45367,192.168.100.7,80,7,420,INT,1528086799.6096,123884,25.830719,3.275387,1.908368,,,13.101547,0.0,4.705786,,,,,7,0,420,0,0.232282,0.232282,0.0,1,DoS,UDP,DoS_UDP,1
29736254,1528086773.951274,e,udp,192.168.100.148,26827,192.168.100.5,80,8,480,INT,1528086798.808421,133884,24.857147,3.69475,0.582276,,,14.779001,3.179189,4.68345,,,,,8,0,480,0,0.281609,0.281609,0.0,1,DoS,UDP,DoS_UDP,1
29746254,1528086774.147848,e,udp,192.168.100.150,17686,192.168.100.6,80,6,360,INT,1528086799.089449,143884,24.941601,2.435059,2.435081,,,9.740237,0.0,4.884486,,,,,6,0,360,0,0.200468,0.200468,0.0,1,DoS,UDP,DoS_UDP,1
29756254,1528086774.341177,e,udp,192.168.100.148,34479.0,192.168.100.5,80.0,8,480,INT,1528086799.071043,153884,24.729866,3.689502,0.559172,,,14.758008,3.159636,4.62615,,,,,8,0,480,0,0.283059,0.283059,0.0,1,DoS,UDP,DoS_UDP,1
29766254,1528086774.539589,e,udp,192.168.100.150,23245,192.168.100.6,80,6,360,INT,1528086799.520781,163884,24.981192,2.42144,2.421502,,,9.68576,0.0,4.867497,,,,,6,0,360,0,0.200151,0.200151,0.0,1,DoS,UDP,DoS_UDP,1
29776254,1528086774.725128,e,udp,192.168.100.148,42423,192.168.100.5,80,8,480,INT,1528086799.374948,173884,24.64982,3.679947,0.562368,,,14.71979,3.15521,4.62535,,,,,8,0,480,0,0.283978,0.283978,0.0,1,DoS,UDP,DoS_UDP,1
29786254,1528086774.917207,e,udp,192.168.100.150,28461,192.168.100.6,80,6,360,INT,1528086799.927543,183884,25.010336,2.401389,2.402027,,,9.605556,0.0,4.881039,,,,,6,0,360,0,0.199917,0.199917,0.0,1,DoS,UDP,DoS_UDP,1
29796254,1528086775.0932,e,udp,192.168.100.148,51095,192.168.100.5,80,8,480,INT,1528086799.646661,193884,24.553461,3.652147,0.571402,,,14.608588,3.128631,4.618205,,,,,8,0,480,0,0.285092,0.285092,0.0,1,DoS,UDP,DoS_UDP,1
29806254,1528086775.287496,e,udp,192.168.100.150,33469.0,192.168.100.6,80.0,6,360,INT,1528086800.32222,203884,25.034723,2.406447,2.407375,,,9.62579,0.0,4.907434,,,,,6,0,360,0,0.199723,0.199723,0.0,1,DoS,UDP,DoS_UDP,1
29816254,1528086775.489993,e,udp,192.168.100.149,9958,192.168.100.7,80,7,420,INT,1528086801.067588,213884,25.577595,3.19345,1.859648,,,12.773802,0.0,4.469957,,,,,7,0,420,0,0.23458,0.23458,0.0,1,DoS,UDP,DoS_UDP,1
29826254,1528086775.712994,e,udp,192.168.100.148,64061,192.168.100.5,80,7,420,INT,1528086800.128743,223884,24.415749,2.489116,1.443026,,,9.956465,0.0,3.442465,,,,,7,0,420,0,0.245743,0.245743,0.0,1,DoS,UDP,DoS_UDP,1
29836254,1528086776.023982,e,udp,192.168.100.150,42534,192.168.100.6,80,6,360,INT,1528086801.057937,233884,25.033955,2.432029,2.433086,,,9.728117,0.0,4.965488,,,,,6,0,360,0,0.199729,0.199729,0.0,1,DoS,UDP,DoS_UDP,1
29846254,1528086776.457845,e,udp,192.168.100.149,22127,192.168.100.7,80,7,420,INT,1528086801.810275,243884,25.35243,3.209998,1.863294,,,12.839993,0.0,4.450027,,,,,7,0,420,0,0.236664,0.236664,0.0,1,DoS,UDP,DoS_UDP,1
29856254,1528086776.873174,eU,udp,192.168.100.150,53995,192.168.100.6,80,6,360,INT,1528086801.7595,253884,24.886326,2.454655,2.454655,,,9.818621,0.0,4.9116,,,,,6,0,360,0,0.200914,0.200914,0.0,1,DoS,UDP,DoS_UDP,1
29864025,1528086779.881532,e,udp,192.168.100.149,9127,192.168.100.7,80,6,360,INT,1528086801.011319,261655,21.129787,4.262518,0.184445,,,12.787556,4.105543,4.521419,,,,,6,0,360,0,0.236633,0.236633,0.0,1,DoS,UDP,DoS_UDP,1
29865830,1528086802.161543,e,tcp,192.168.100.5,0,192.168.100.3,0,1713,1216809,CON,1528086840.067659,1295,37.906116,4.443836,1.031475,,,35.550686,1.939366,4.983105,,,,,1713,0,1216809,0,45.164215,45.164215,0.0,0,Normal,Normal,Normal_Normal,0
29876254,1528086802.374863,e,udp,192.168.100.147,26231,192.168.100.3,80,18,1080,INT,1528086839.90362,11719,37.528755,2.779156,1.809828,,,19.454094,0.0,4.641901,,,,,18,0,1080,0,0.452986,0.452986,0.0,1,DoS,UDP,DoS_UDP,1
29886254,1528086802.582506,e,udp,192.168.100.147,29511.0,192.168.100.3,80.0,18,1080,INT,1528086839.941216,21719,37.358711,2.757913,1.798751,,,19.305389,0.0,4.610971,,,,,18,0,1080,0,0.455048,0.455048,0.0,1,DoS,UDP,DoS_UDP,1
29896254,1528086802.797851,e,udp,192.168.100.147,32791,192.168.100.3,80,17,1020,INT,1528086839.984088,31719,37.186237,2.736473,1.787732,,,19.15531,0.0,4.571311,,,,,17,0,1020,0,0.430267,0.430267,0.0,1,DoS,UDP,DoS_UDP,1
29906254,1528086803.016123,e,udp,192.168.100.147,36070,192.168.100.3,80,18,1080,INT,1528086840.034574,41719,37.018452,2.71698,1.777227,,,19.018864,0.0,4.524652,,,,,18,0,1080,0,0.45923,0.45923,0.0,1,DoS,UDP,DoS_UDP,1
29916254,1528086803.188307,e,udp,192.168.100.149,42119,192.168.100.7,80,7,420,INT,1528086838.440497,51719,35.25219,1.575899,2.000169,,,7.879496,0.0,4.769637,,,,,7,0,420,0,0.170202,0.170202,0.0,1,DoS,UDP,DoS_UDP,1
29926254,1528086803.366207,e,udp,192.168.100.150,11607,192.168.100.6,80,6,360,INT,1528086835.464619,61719,32.098412,0.725125,1.450249,,,3.625623,0.0,3.625623,,,,,6,0,360,0,0.155771,0.155771,0.0,1,DoS,UDP,DoS_UDP,1
29936254,1528086803.537076,e,udp,192.168.100.149,50046,192.168.100.7,80,7,420,INT,1528086838.929766,71719,35.392689,1.670563,2.086893,,,8.352818,0.0,4.826312,,,,,7,0,420,0,0.169527,0.169527,0.0,1,DoS,UDP,DoS_UDP,1
29946254,1528086803.663544,e,udp,192.168.100.148,38329,192.168.100.5,80,7,420,INT,1528086837.839301,81719,34.175758,1.329273,1.638121,,,6.646367,0.0,3.610364,,,,,7,0,420,0,0.175563,0.175563,0.0,1,DoS,UDP,DoS_UDP,1
29956254,1528086803.756827,e,udp,192.168.100.149,55966,192.168.100.7,80,6,360,INT,1528086839.271192,91719,35.514366,0.945539,1.891078,,,4.727694,0.0,4.727694,,,,,6,0,360,0,0.140788,0.140788,0.0,1,DoS,UDP,DoS_UDP,1
29965346,1528086803.830666,e,udp,192.168.100.148,47245,192.168.100.5,80,8,480,INT,1528086838.224744,100811,34.394077,2.245275,1.954998,,,11.226376,0.0,4.906381,,,,,8,0,480,0,0.203523,0.203523,0.0,1,DoS,UDP,DoS_UDP,1
29967762,1528086803.84725,e g,tcp,192.168.100.3,41307,52.64.239.193,8883,30,10993,CON,1528086835.98413,103227,32.136879,0.725641,0.880289,,,5.079487,0.005611,2.094404,,,,,15,15,10003,990,0.90239,0.435637,0.435713,0,Normal,Normal,Normal_Normal,0
29976254,1528086803.918751,e,udp,192.168.100.147,49453,192.168.100.3,80,17,1020,INT,1528086839.273981,111719,35.355228,3.081454,1.466295,,,18.488722,0.0,4.288103,,,,,17,0,1020,0,0.45255,0.45255,0.0,1,DoS,UDP,DoS_UDP,1
29986254,1528086804.005855,e,udp,192.168.100.149,63373,192.168.100.7,80,6,360,INT,1528086839.835183,121719,35.829327,0.925205,1.850411,,,4.626027,0.0,4.626027,,,,,6,0,360,0,0.13955,0.13955,0.0,1,DoS,UDP,DoS_UDP,1
29995346,1528086804.101695,e,udp,192.168.100.148,60764,192.168.100.5,80,7,420,INT,1528086838.849765,130811,34.74807,0.688229,1.538927,,,4.129374,0.0,4.129374,,,,,7,0,420,0,0.172671,0.172671,0.0,1,DoS,UDP,DoS_UDP,1
42005346,1528096454.757191,e s,tcp,192.168.100.148,2348,192.168.100.5,80,6,736,RST,1528096478.624952,73473,23.867762,1.340792,1.872692,,,4.022377,0.0,3.989109,,,,,4,2,616,120,0.209488,0.125693,0.05039,1,DDoS,TCP,DDoS_TCP,2
42006112,1528096454.771477,e g,tcp,192.168.100.3,41307,52.64.239.193,8883,16,7065,CON,1528096475.954691,74239,21.183214,2.198542,0.595888,,,8.794168,1.175153,2.603816,,,,,8,8,6537,528,0.708108,0.33045,0.33045,0,Normal,Normal,Normal_Normal,0
42016254,1528096455.033691,e s,tcp,192.168.100.148,5222,192.168.100.5,80,5,676,RST,1528096478.757783,84381,23.724092,1.313261,1.857231,,,3.939782,0.0,3.939782,,,,,4,1,616,60,0.168605,0.126454,0.0,1,DDoS,TCP,DDoS_TCP,2
42026254,1528096455.327605,e s,tcp,192.168.100.150,39877,192.168.100.5,80,3,462,REQ,1528096471.668835,94381,16.34123,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.12239,0.12239,0.0,1,DDoS,TCP,DDoS_TCP,2
42036254,1528096455.688602,e s,tcp,192.168.100.150,44365,192.168.100.5,80,3,462,REQ,1528096472.858753,104381,17.170151,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.116481,0.116481,0.0,1,DDoS,TCP,DDoS_TCP,2
42046254,1528096456.051026,e s,tcp,192.168.100.148,14720,192.168.100.5,80,4,616,REQ,1528096479.295527,114381,23.244501,1.277167,1.806186,,,3.8315,0.0,3.8315,,,,,4,0,616,0,0.129063,0.129063,0.0,1,DDoS,TCP,DDoS_TCP,2
42056254,1528096456.410582,e s,tcp,192.168.100.150,52310,192.168.100.5,80,3,462,REQ,1528096474.789554,124381,18.378971,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.10882,0.10882,0.0,1,DDoS,TCP,DDoS_TCP,2
42066254,1528096456.757857,e s,tcp,192.168.100.147,37107,192.168.100.5,80,2,308,REQ,1528096476.001974,134381,19.244118,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.051964,0.051964,0.0,1,DDoS,TCP,DDoS_TCP,2
42076254,1528096457.12381,e s,tcp,192.168.100.148,24677,192.168.100.5,80,2,308,REQ,1528096470.422819,144381,13.299009,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.075194,0.075194,0.0,1,DDoS,TCP,DDoS_TCP,2
42086254,1528096457.514748,e,tcp,192.168.100.149,41290,192.168.100.5,80,1,154,REQ,1528096457.514748,154381,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP,DDoS_TCP,2
42096254,1528096457.891995,e,tcp,192.168.100.147,41430,192.168.100.5,80,1,154,REQ,1528096457.891995,164381,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP,DDoS_TCP,2
42106254,1528096458.448316,e s,tcp,192.168.100.150,7162,192.168.100.5,80,2,308,REQ,1528096465.678572,174381,7.230256,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.138308,0.138308,0.0,1,DDoS,TCP,DDoS_TCP,2
42116254,1528096459.375809,e,tcp,192.168.100.147,45994,192.168.100.5,80,1,154,REQ,1528096459.375809,184381,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP,DDoS_TCP,2
42126254,1528096460.502008,e s,tcp,192.168.100.148,39522,192.168.100.5,80,2,308,REQ,1528096471.812147,194381,11.310139,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.088416,0.088416,0.0,1,DDoS,TCP,DDoS_TCP,2
42136254,1528096461.593008,e,tcp,192.168.100.149,54082,192.168.100.5,80,2,214,RST,1528096461.666185,204381,0.073177,0.073177,0.0,,,0.073177,0.073177,0.073177,,,,,1,1,154,60,13.665496,0.0,0.0,1,DDoS,TCP,DDoS_TCP,2
42146254,1528096462.722654,e,tcp,192.168.100.147,55954,192.168.100.5,80,1,154,REQ,1528096462.722654,214381,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP,DDoS_TCP,2
42156254,1528096463.832502,e s,tcp,192.168.100.148,49486,192.168.100.5,80,3,462,REQ,1528096476.733019,224381,12.900517,1.955879,1.955879,,,3.911759,0.0,3.911759,,,,,3,0,462,0,0.155033,0.155033,0.0,1,DDoS,TCP,DDoS_TCP,2
42166254,1528096465.89004,e,tcp,192.168.100.147,28,192.168.100.5,80,1,154,REQ,1528096465.89004,234381,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP,DDoS_TCP,2
42176254,1528096467.477242,e,tcp,192.168.100.147,5056,192.168.100.5,80,1,154,REQ,1528096467.477242,244381,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP,DDoS_TCP,2
42186254,1528096470.140171,e,tcp,192.168.100.147,14922,192.168.100.5,80,1,154,REQ,1528096470.140171,254381,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP,DDoS_TCP,2
42193125,1528096483.54716,e,tcp,192.168.100.147,62195.0,192.168.100.5,80.0,1,154,REQ,1528096483.54716,261252,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP,DDoS_TCP,2
42194332,1528096507.526813,e,udp,192.168.100.46,3456.0,192.168.100.5,80.0,6204,6033191,CON,1528096546.3035,299,38.776688,4.836215,0.404776,,,38.68972,3.765297,4.991269,,,,,3102,3102,2946423,3086768,159.967255,79.970726,79.970726,0,Normal,Normal,Normal_Normal,0
42206254,1528096507.82877,e s,tcp,192.168.100.149,19613,192.168.100.5,80,4,616,REQ,1528096546.258811,12221,38.430042,1.57409,2.226099,,,4.722269,0.0,4.722269,,,,,4,0,616,0,0.078064,0.078064,0.0,1,DDoS,TCP,DDoS_TCP,2
42216254,1528096508.088281,e s,tcp,192.168.100.150,39517.0,192.168.100.5,80.0,2,308,REQ,1528096525.591651,22221,17.50337,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.057132,0.057132,0.0,1,DDoS,TCP,DDoS_TCP,2
42226254,1528096508.547607,e s,tcp,192.168.100.149,22364.0,192.168.100.5,80.0,3,462,REQ,1528096542.061214,32221,33.513607,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.059677,0.059677,0.0,1,DDoS,TCP,DDoS_TCP,2
42236254,1528096509.002779,e s,tcp,192.168.100.147,15584,192.168.100.5,80,7,1078,REQ,1528096544.283909,42221,35.281132,1.546314,1.896611,,,7.731569,0.0,4.027839,,,,,7,0,1078,0,0.170063,0.170063,0.0,1,DDoS,TCP,DDoS_TCP,2
42246254,1528096509.518687,e s,tcp,192.168.100.148,8901,192.168.100.5,80,5,770,REQ,1528096543.458573,52221,33.939884,1.13532,1.966432,,,4.541281,0.0,4.541281,,,,,5,0,770,0,0.117855,0.117855,0.0,1,DDoS,TCP,DDoS_TCP,2
42255347,1528096509.958777,e s,tcp,192.168.100.147,21414,192.168.100.5,80,8,1138,REQ,1528096544.457491,61314,34.498714,1.508621,1.842025,,,7.543103,0.0,4.082124,,,,,7,1,1078,60,0.202906,0.17392,0.0,1,DDoS,TCP,DDoS_TCP,2
42252135,1528096509.803322,e,tcp,192.168.100.3,41307,52.64.239.193,8883,34,13387,CON,1528096544.817411,58102,35.014088,3.746635,2.161267,,,29.97308,0.0,4.997205,,,,,17,17,12265,1122,0.942478,0.457035,0.457043,0,Normal,Normal,Normal_Normal,0
42266254,1528096510.514758,e s,tcp,192.168.100.148,13963,192.168.100.5,80,6,830,RST,1528096543.625093,72221,33.110336,0.882078,1.764155,,,4.410388,0.0,4.410388,,,,,5,1,770,60,0.15101,0.120808,0.0,1,DDoS,TCP,DDoS_TCP,2
42276254,1528096511.014725,e s,tcp,192.168.100.147,26562,192.168.100.5,80,7,1078,REQ,1528096544.566748,82221,33.552025,1.451018,1.800918,,,7.255089,0.0,4.088864,,,,,7,0,1078,0,0.178827,0.178827,0.0,1,DDoS,TCP,DDoS_TCP,2
42286254,1528096511.576295,e s,tcp,192.168.100.148,19026,192.168.100.5,80,5,770,REQ,1528096543.78765,92221,32.211353,1.067307,1.848629,,,4.269226,0.0,4.269226,,,,,5,0,770,0,0.12418,0.12418,0.0,1,DDoS,TCP,DDoS_TCP,2
42296254,1528096512.105379,e s,tcp,192.168.100.150,57727,192.168.100.5,80,4,616,REQ,1528096542.524447,102221,30.419067,0.903349,1.277528,,,2.710046,0.0,2.710046,,,,,4,0,616,0,0.098622,0.098622,0.0,1,DDoS,TCP,DDoS_TCP,2
42306254,1528096512.65571,e s,tcp,192.168.100.149,41281,192.168.100.5,80,3,462,REQ,1528096544.521989,112221,31.86628,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.062762,0.062762,0.0,1,DDoS,TCP,DDoS_TCP,2
42316254,1528096513.219683,e s,tcp,192.168.100.149,43811,192.168.100.5,80,3,462,REQ,1528096544.664583,122221,31.444901,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.063603,0.063603,0.0,1,DDoS,TCP,DDoS_TCP,2
42326254,1528096513.820141,e s,tcp,192.168.100.147,39152,192.168.100.5,80,7,1078,REQ,1528096544.950937,132221,31.130796,1.410046,1.741836,,,7.05023,0.0,3.884452,,,,,7,0,1078,0,0.192735,0.192735,0.0,1,DDoS,TCP,DDoS_TCP,2
42336254,1528096514.409233,e s,tcp,192.168.100.150,2060,192.168.100.5,80,4,616,REQ,1528096543.294268,142221,28.885035,0.641143,0.906714,,,1.92343,0.0,1.92343,,,,,4,0,616,0,0.10386,0.10386,0.0,1,DDoS,TCP,DDoS_TCP,2
